ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered
2020-06-04,,Diamond Princess,712.0,13.0,651.0
2020-06-04,,Djibouti,4054.0,26.0,1685.0
2020-06-04,,Dominica,18.0,0.0,16.0
2020-06-04,,Dominican Republic,18319.0,520.0,11474.0
2020-06-04,,Ecuador,40966.0,3486.0,20019.0
2020-06-04,,Egypt,29767.0,1126.0,7756.0
2020-06-04,,El Salvador,2781.0,52.0,1214.0
2020-06-04,,Equatorial Guinea,1306.0,12.0,200.0
2020-06-04,,Eritrea,39.0,0.0,39.0
2020-06-04,,Estonia,1890.0,69.0,1663.0
2020-06-04,,Eswatini,300.0,3.0,201.0
2020-06-04,,Ethiopia,1636.0,18.0,250.0
2020-06-04,,Fiji,18.0,0.0,18.0
2020-06-04,,Finland,6911.0,322.0,5800.0
2020-06-04,,France,188154.0,29011.0,67510.0
2020-06-04,,Gabon,2955.0,21.0,818.0
2020-06-04,,Gambia,26.0,1.0,20.0
2020-06-04,,Georgia,801.0,13.0,644.0
2020-06-04,,Ghana,8885.0,38.0,3189.0
2020-06-04,,Greece,2952.0,180.0,1374.0
2020-06-04,,Grenada,23.0,0.0,18.0
2020-06-04,,Guatemala,6154.0,158.0,979.0
2020-06-04,,Guinea,3991.0,23.0,2512.0
2020-06-04,,Guinea-Bissau,1339.0,8.0,53.0
2020-06-04,,Guyana,153.0,12.0,77.0
2020-06-04,,Haiti,2640.0,50.0,24.0
2020-06-04,,Holy See,12.0,0.0,2.0
2020-06-04,,Honduras,5880.0,243.0,648.0
2020-06-04,,Hungary,3954.0,539.0,2205.0
2020-06-04,,Iceland,1806.0,10.0,1794.0
2020-06-04,,India,226713.0,6363.0,108450.0
2020-06-04,,Indonesia,28818.0,1721.0,8892.0
2020-06-04,,Iran,164270.0,8071.0,127485.0
2020-06-04,,Iraq,8840.0,271.0,4338.0
2020-06-04,,Ireland,25142.0,1664.0,22698.0
2020-06-04,,Israel,17539.0,293.0,14894.0
2020-06-04,,Ivory Coast,3262.0,35.0,1584.0
2020-06-04,,Jamaica,591.0,10.0,368.0
2020-06-04,,Jordan,765.0,9.0,566.0
2020-06-04,,Kazakhstan,12067.0,52.0,6606.0
2020-06-04,,Kenya,2340.0,78.0,592.0
2020-06-04,,Kosovo,1142.0,30.0,871.0
2020-06-04,,Kuwait,29921.0,236.0,17223.0
2020-06-04,,Kyrgyzstan,1899.0,20.0,1292.0
2020-06-04,,Laos,19.0,0.0,18.0
2020-06-04,,Latvia,1082.0,25.0,760.0
2020-06-04,,Lebanon,1306.0,28.0,731.0
2020-06-04,,Lesotho,4.0,0.0,2.0
2020-06-04,,Liberia,321.0,28.0,175.0
2020-06-04,,Libya,209.0,5.0,52.0
2020-06-04,,Liechtenstein,82.0,1.0,55.0
2020-06-04,,Lithuania,1687.0,71.0,1273.0
2020-06-04,,Luxembourg,4027.0,110.0,3874.0
2020-06-04,,MS Zaandam,9.0,2.0,0.0
2020-06-04,,Madagascar,957.0,7.0,200.0
2020-06-04,,Malawi,393.0,4.0,51.0
2020-06-04,,Malaysia,8247.0,115.0,6559.0
2020-06-04,,Maldives,1872.0,7.0,648.0
2020-06-04,,Mali,1461.0,85.0,806.0
2020-06-04,,Malta,622.0,9.0,576.0
2020-06-04,,Mauritania,784.0,39.0,65.0
2020-06-04,,Mauritius,335.0,10.0,322.0
2020-06-04,,Moldova,9018.0,315.0,5009.0
2020-06-04,,Monaco,99.0,4.0,92.0
2020-06-04,,Mongolia,186.0,0.0,65.0
2020-06-04,,Montenegro,324.0,9.0,315.0
2020-06-04,,Morocco,8003.0,208.0,7195.0
2020-06-04,,Mozambique,352.0,2.0,114.0
2020-06-04,,Namibia,25.0,0.0,16.0
2020-06-04,,Nepal,2634.0,10.0,290.0
2020-06-04,,Netherlands,46942.0,5990.0,0.0
2020-06-04,,New Zealand,1504.0,22.0,1481.0
2020-06-04,,Nicaragua,1118.0,46.0,370.0
2020-06-04,,Niger,963.0,65.0,860.0
2020-06-04,,Nigeria,11516.0,323.0,3535.0
2020-06-04,,North Macedonia,2611.0,147.0,1621.0
2020-06-04,,Norway,8504.0,238.0,8138.0
2020-06-04,,Oman,14316.0,67.0,3451.0
2020-06-04,,Pakistan,85264.0,1770.0,30128.0
2020-06-04,,Panama,15044.0,363.0,9619.0
2020-06-04,,Papua New Guinea,8.0,0.0,8.0
2020-06-04,,Paraguay,1086.0,11.0,511.0
2020-06-04,,Philippines,20382.0,984.0,4248.0
2020-06-04,,Poland,25048.0,1117.0,12227.0
2020-06-04,,Portugal,33592.0,1455.0,20323.0
2020-06-04,,Qatar,63741.0,45.0,39468.0
2020-06-04,,Romania,19907.0,1305.0,13919.0
2020-06-04,,Rwanda,410.0,2.0,280.0
2020-06-04,,Saint Kitts and Nevis,15.0,0.0,15.0
2020-06-04,,Saint Lucia,19.0,0.0,18.0
2020-06-04,,Saint Vincent and the Grenadines,26.0,0.0,15.0
2020-06-04,,Samoa,0.0,0.0,0.0
2020-06-04,,San Marino,678.0,42.0,408.0
2020-06-04,,Sao Tome and Principe,485.0,12.0,68.0
2020-06-04,,Saudi Arabia,93157.0,611.0,68965.0
2020-06-04,,Senegal,4021.0,45.0,2162.0
2020-06-04,,Serbia,11571.0,246.0,6910.0
2020-06-04,,Seychelles,11.0,0.0,11.0
2020-06-04,,Sierra Leone,914.0,47.0,491.0
2020-06-04,,Singapore,36922.0,24.0,23904.0
2020-06-04,,Slovakia,1526.0,28.0,1376.0
2020-06-04,,Slovenia,1477.0,109.0,1359.0
2020-06-04,,Somalia,2204.0,79.0,418.0
2020-06-04,,South Africa,40792.0,848.0,21311.0
2020-06-04,,South Korea,11668.0,273.0,10506.0
2020-06-04,,South Sudan,994.0,10.0,6.0
2020-06-04,,Sri Lanka,1797.0,11.0,839.0
2020-06-04,,Sudan,5714.0,333.0,1825.0
2020-06-04,,Suriname,82.0,1.0,9.0
2020-06-04,,Sweden,41883.0,4562.0,0.0
2020-06-04,,Switzerland,30913.0,1921.0,28600.0
2020-06-04,,Syria,124.0,6.0,53.0
2020-06-04,,Taiwan,443.0,7.0,428.0
2020-06-04,,Tajikistan,4289.0,48.0,2401.0
2020-06-04,,Tanzania,509.0,21.0,183.0
2020-06-04,,Thailand,3101.0,58.0,2968.0
2020-06-04,,Timor-Leste,24.0,0.0,24.0
2020-06-04,,Togo,465.0,13.0,239.0
2020-06-04,,Trinidad and Tobago,117.0,8.0,108.0
2020-06-04,,Tunisia,1087.0,49.0,968.0
2020-06-04,,Turkey,167410.0,4630.0,131778.0
2020-06-04,,UK,281661.0,39904.0,0.0
2020-06-04,,Uganda,522.0,0.0,82.0
2020-06-04,,United Arab Emirates,37018.0,273.0,19572.0
2020-06-04,,Uruguay,832.0,23.0,709.0
2020-06-04,,Uzbekistan,3939.0,16.0,3087.0
2020-06-04,,Venezuela,2087.0,20.0,334.0
2020-06-04,,Vietnam,328.0,0.0,302.0
2020-06-04,,West Bank and Gaza,464.0,3.0,377.0
2020-06-04,,Yemen,453.0,103.0,17.0
2020-06-04,,Zambia,1089.0,7.0,912.0
2020-06-04,,Zimbabwe,237.0,4.0,31.0
2020-06-04,Abruzzo,Italy,3255.0,415.0,2136.0
2020-06-04,Acre,Brazil,7021.0,181.0,0.0
2020-06-04,Adygea Republic,Russia,937.0,9.0,487.0
2020-06-04,Aguascalientes,Mexico,1035.0,38.0,683.0
2020-06-04,Aichi,Japan,508.0,34.0,460.0
2020-06-04,Akita,Japan,16.0,0.0,16.0
2020-06-04,Alabama,US,19262.0,653.0,0.0
2020-06-04,Alagoas,Brazil,13097.0,531.0,0.0
2020-06-04,Alaska,US,512.0,10.0,0.0
2020-06-04,Alberta,Canada,7091.0,146.0,6611.0
2020-06-04,Altai Krai,Russia,2135.0,12.0,899.0
2020-06-04,Altai Republic,Russia,154.0,0.0,88.0
2020-06-04,Amapa,Brazil,11551.0,254.0,0.0
2020-06-04,Amazonas,Brazil,46473.0,2183.0,0.0
2020-06-04,Amazonas,Colombia,1898.0,66.0,758.0
2020-06-04,Amazonas,Peru,680.0,27.0,0.0
2020-06-04,Amur Oblast,Russia,588.0,5.0,216.0
2020-06-04,Ancash,Peru,5048.0,292.0,0.0
2020-06-04,Andalusia,Spain,12743.0,1404.0,10671.0
2020-06-04,Anguilla,UK,3.0,0.0,3.0
2020-06-04,Anhui,Mainland China,991.0,6.0,985.0
2020-06-04,Antioquia,Colombia,1260.0,7.0,518.0
2020-06-04,Antofagasta,Chile,2862.0,38.0,0.0
2020-06-04,Aomori,Japan,27.0,1.0,26.0
2020-06-04,Apurimac,Peru,221.0,3.0,0.0
2020-06-04,Aragon,Spain,5734.0,826.0,3772.0
2020-06-04,Arauca,Colombia,1.0,0.0,1.0
2020-06-04,Araucania,Chile,2182.0,47.0,0.0
2020-06-04,Arequipa,Peru,3961.0,56.0,0.0
2020-06-04,Arica y Parinacota,Chile,736.0,8.0,0.0
2020-06-04,Arizona,US,22886.0,999.0,0.0
2020-06-04,Arkansas,US,8425.0,151.0,0.0
2020-06-04,Arkhangelsk Oblast,Russia,2496.0,8.0,737.0
2020-06-04,Aruba,Netherlands,101.0,3.0,98.0
2020-06-04,Astrakhan Oblast,Russia,2097.0,19.0,1120.0
2020-06-04,Asturias,Spain,2425.0,311.0,1063.0
2020-06-04,Atacama,Chile,258.0,0.0,0.0
2020-06-04,Atlantico,Colombia,4756.0,137.0,1234.0
2020-06-04,Australian Capital Territory,Australia,107.0,3.0,104.0
2020-06-04,Ayacucho,Peru,862.0,7.0,0.0
2020-06-04,Aysen,Chile,19.0,0.0,0.0
2020-06-04,Baden-Wurttemberg,Germany,34843.0,1778.0,32209.0
2020-06-04,Bahia,Brazil,23463.0,790.0,0.0
2020-06-04,Baja California,Mexico,5604.0,1137.0,3872.0
2020-06-04,Baja California Sur,Mexico,714.0,38.0,556.0
2020-06-04,Baleares,Spain,2164.0,209.0,1533.0
2020-06-04,Bashkortostan Republic,Russia,3608.0,18.0,1249.0
2020-06-04,Basilicata,Italy,399.0,27.0,352.0
2020-06-04,Bayern,Germany,47389.0,2491.0,43480.0
2020-06-04,Beijing,Mainland China,594.0,9.0,583.0
2020-06-04,Belgorod Oblast,Russia,2624.0,22.0,1151.0
2020-06-04,Berlin,Germany,6945.0,200.0,6412.0
2020-06-04,Bermuda,UK,141.0,9.0,113.0
2020-06-04,Biobio,Chile,2301.0,13.0,0.0
2020-06-04,Bolivar,Colombia,3571.0,164.0,841.0
2020-06-04,"Bonaire, Sint Eustatius and Saba",Netherlands,7.0,0.0,7.0
2020-06-04,Boyaca,Colombia,214.0,13.0,108.0
2020-06-04,Brandenburg,Germany,3290.0,170.0,3100.0
2020-06-04,Bremen,Germany,1500.0,44.0,1200.0
2020-06-04,British Columbia,Canada,2632.0,166.0,2265.0
2020-06-04,British Virgin Islands,UK,8.0,1.0,7.0
2020-06-04,Bryansk Oblast,Russia,4078.0,31.0,2623.0
2020-06-04,Buryatia Republic,Russia,1633.0,10.0,975.0
2020-06-04,C. Valenciana,Spain,11265.0,1332.0,9970.0
2020-06-04,Cajamarca,Peru,882.0,8.0,0.0
2020-06-04,Calabria,Italy,1158.0,97.0,959.0
2020-06-04,Caldas,Colombia,156.0,6.0,105.0
2020-06-04,California,US,122168.0,4444.0,0.0
2020-06-04,Callao,Peru,13291.0,360.0,0.0
2020-06-04,Campania,Italy,4822.0,420.0,3572.0
2020-06-04,Campeche,Mexico,679.0,103.0,437.0
2020-06-04,Canarias,Spain,2361.0,151.0,1537.0
2020-06-04,Cantabria,Spain,2316.0,202.0,2287.0
2020-06-04,Capital District,Colombia,11250.0,288.0,4494.0
2020-06-04,Caqueta,Colombia,24.0,2.0,18.0
2020-06-04,Casanare,Colombia,35.0,0.0,26.0
2020-06-04,Castilla - La Mancha,Spain,17393.0,2945.0,6392.0
2020-06-04,Castilla y Leon,Spain,19009.0,1928.0,8716.0
2020-06-04,Catalonia,Spain,59163.0,5587.0,26203.0
2020-06-04,Cauca,Colombia,116.0,4.0,53.0
2020-06-04,Cayman Islands,UK,160.0,1.0,85.0
2020-06-04,Ceara,Brazil,59795.0,3813.0,0.0
2020-06-04,Cesar,Colombia,348.0,12.0,63.0
2020-06-04,Ceuta,Spain,163.0,4.0,163.0
2020-06-04,Channel Islands,UK,561.0,46.0,512.0
2020-06-04,Chechen Republic,Russia,1291.0,14.0,973.0
2020-06-04,Chelyabinsk Oblast,Russia,3263.0,21.0,1479.0
2020-06-04,Cherkasy Oblast,Ukraine,429.0,16.0,327.0
2020-06-04,Chernihiv Oblast,Ukraine,238.0,7.0,63.0
2020-06-04,Chernivtsi Oblast,Ukraine,3481.0,148.0,1051.0
2020-06-04,Chiapas,Mexico,2158.0,170.0,1360.0
2020-06-04,Chiba,Japan,911.0,45.0,841.0
2020-06-04,Chihuahua,Mexico,1771.0,372.0,1304.0
2020-06-04,Choco,Colombia,295.0,10.0,47.0
2020-06-04,Chongqing,Mainland China,579.0,6.0,573.0
2020-06-04,Chukotka Autonomous Okrug,Russia,91.0,1.0,60.0
2020-06-04,Chuvashia Republic,Russia,3231.0,15.0,1431.0
2020-06-04,Ciudad de Mexico,Mexico,28389.0,3456.0,20988.0
2020-06-04,Coahuila,Mexico,1307.0,88.0,959.0
2020-06-04,Colima,Mexico,180.0,29.0,108.0
2020-06-04,Colorado,US,27360.0,1512.0,0.0
2020-06-04,Connecticut,US,43239.0,4007.0,0.0
2020-06-04,Coquimbo,Chile,772.0,4.0,0.0
2020-06-04,Cordoba,Colombia,163.0,7.0,56.0
2020-06-04,Crimea Republic*,Ukraine,399.0,5.0,285.0
2020-06-04,Cundinamarca,Colombia,1090.0,23.0,335.0
2020-06-04,Curacao,Netherlands,21.0,1.0,15.0
2020-06-04,Cusco,Peru,1174.0,4.0,0.0
2020-06-04,Dagestan Republic,Russia,5463.0,287.0,4497.0
2020-06-04,Delaware,US,9746.0,386.0,0.0
2020-06-04,Diamond Princess cruise ship,Canada,0.0,1.0,0.0
2020-06-04,Diamond Princess cruise ship,US,49.0,0.0,0.0
2020-06-04,District of Columbia,US,9120.0,475.0,0.0
2020-06-04,Distrito Federal,Brazil,12923.0,196.0,0.0
2020-06-04,Dnipropetrovsk Oblast,Ukraine,957.0,21.0,349.0
2020-06-04,Donetsk Oblast,Ukraine,174.0,5.0,109.0
2020-06-04,Durango,Mexico,498.0,47.0,250.0
2020-06-04,Ehime,Japan,82.0,4.0,59.0
2020-06-04,Emilia-Romagna,Italy,27860.0,4154.0,21018.0
2020-06-04,Espirito Santo,Brazil,16894.0,737.0,0.0
2020-06-04,Extremadura,Spain,2973.0,508.0,2652.0
2020-06-04,Falkland Islands (Malvinas),UK,13.0,0.0,13.0
2020-06-04,Faroe Islands,Denmark,187.0,0.0,187.0
2020-06-04,Florida,US,60183.0,2607.0,0.0
2020-06-04,French Guiana,France,556.0,1.0,296.0
2020-06-04,French Polynesia,France,60.0,0.0,60.0
2020-06-04,Friuli Venezia Giulia,Italy,3279.0,336.0,2730.0
2020-06-04,Fujian,Mainland China,358.0,1.0,356.0
2020-06-04,Fukui,Japan,122.0,8.0,112.0
2020-06-04,Fukuoka,Japan,789.0,29.0,632.0
2020-06-04,Fukushima,Japan,81.0,0.0,76.0
2020-06-04,Galicia,Spain,9134.0,609.0,9204.0
2020-06-04,Gansu,Mainland China,139.0,2.0,137.0
2020-06-04,Georgia,US,49859.0,2149.0,0.0
2020-06-04,Gibraltar,UK,173.0,0.0,153.0
2020-06-04,Gifu,Japan,151.0,7.0,141.0
2020-06-04,Goias,Brazil,4944.0,164.0,0.0
2020-06-04,Grand Princess,Canada,13.0,0.0,13.0
2020-06-04,Grand Princess,US,103.0,3.0,0.0
2020-06-04,Greenland,Denmark,13.0,0.0,13.0
2020-06-04,Guadeloupe,France,162.0,14.0,138.0
2020-06-04,Guainia,Colombia,6.0,0.0,0.0
2020-06-04,Guam,US,179.0,5.0,0.0
2020-06-04,Guanajuato,Mexico,2135.0,125.0,1134.0
2020-06-04,Guangdong,Mainland China,1598.0,8.0,1584.0
2020-06-04,Guangxi,Mainland China,254.0,2.0,252.0
2020-06-04,Guerrero,Mexico,2158.0,332.0,1640.0
2020-06-04,Guizhou,Mainland China,147.0,2.0,145.0
2020-06-04,Gunma,Japan,149.0,19.0,122.0
2020-06-04,Hainan,Mainland China,169.0,6.0,163.0
2020-06-04,Hamburg,Germany,5106.0,253.0,4800.0
2020-06-04,Hawaii,US,655.0,17.0,0.0
2020-06-04,Hebei,Mainland China,328.0,6.0,322.0
2020-06-04,Heilongjiang,Mainland China,947.0,13.0,934.0
2020-06-04,Henan,Mainland China,1276.0,22.0,1254.0
2020-06-04,Hessen,Germany,10129.0,482.0,9100.0
2020-06-04,Hidalgo,Mexico,2077.0,374.0,1207.0
2020-06-04,Hiroshima,Japan,165.0,3.0,162.0
2020-06-04,Hokkaido,Japan,1096.0,90.0,831.0
2020-06-04,Hong Kong,Hong Kong,1099.0,4.0,1042.0
2020-06-04,Huancavelica,Peru,487.0,2.0,0.0
2020-06-04,Huanuco,Peru,1068.0,13.0,0.0
2020-06-04,Hubei,Mainland China,68135.0,4512.0,63623.0
2020-06-04,Huila,Colombia,252.0,13.0,196.0
2020-06-04,Hunan,Mainland China,1019.0,4.0,1015.0
2020-06-04,Hyogo,Japan,699.0,42.0,641.0
2020-06-04,Ibaraki,Japan,168.0,10.0,150.0
2020-06-04,Ica,Peru,3919.0,272.0,0.0
2020-06-04,Idaho,US,2990.0,83.0,0.0
2020-06-04,Illinois,US,124759.0,5736.0,0.0
2020-06-04,Indiana,US,36096.0,2231.0,0.0
2020-06-04,Ingushetia Republic,Russia,2228.0,60.0,1193.0
2020-06-04,Inner Mongolia,Mainland China,235.0,1.0,213.0
2020-06-04,Iowa,US,20806.0,583.0,0.0
2020-06-04,Irkutsk Oblast,Russia,2447.0,15.0,506.0
2020-06-04,Ishikawa,Japan,298.0,25.0,233.0
2020-06-04,Isle of Man,UK,336.0,24.0,312.0
2020-06-04,Ivano-Frankivsk Oblast,Ukraine,1491.0,84.0,887.0
2020-06-04,Ivanovo Oblast,Russia,2322.0,20.0,963.0
2020-06-04,Jalisco,Mexico,2289.0,192.0,1230.0
2020-06-04,Jewish Autonomous Okrug,Russia,323.0,4.0,240.0
2020-06-04,Jiangsu,Mainland China,653.0,0.0,653.0
2020-06-04,Jiangxi,Mainland China,932.0,1.0,931.0
2020-06-04,Jilin,Mainland China,155.0,2.0,149.0
2020-06-04,Junin,Peru,2089.0,20.0,0.0
2020-06-04,Kabardino-Balkarian Republic,Russia,3126.0,25.0,1457.0
2020-06-04,Kagawa,Japan,28.0,0.0,28.0
2020-06-04,Kagoshima,Japan,10.0,0.0,10.0
2020-06-04,Kaliningrad Oblast,Russia,1665.0,24.0,718.0
2020-06-04,Kalmykia Republic,Russia,1127.0,16.0,577.0
2020-06-04,Kaluga Oblast,Russia,4270.0,34.0,1812.0
2020-06-04,Kamchatka Krai,Russia,984.0,8.0,289.0
2020-06-04,Kanagawa,Japan,1380.0,88.0,1131.0
2020-06-04,Kansas,US,10167.0,227.0,0.0
2020-06-04,Karachay-Cherkess Republic,Russia,1354.0,7.0,369.0
2020-06-04,Karelia Republic,Russia,520.0,2.0,205.0
2020-06-04,Kemerovo Oblast,Russia,638.0,7.0,261.0
2020-06-04,Kentucky,US,10705.0,458.0,0.0
2020-06-04,Khabarovsk Krai,Russia,2333.0,14.0,1211.0
2020-06-04,Khakassia Republic,Russia,1077.0,10.0,655.0
2020-06-04,Khanty-Mansi Autonomous Okrug,Russia,2987.0,18.0,979.0
2020-06-04,Kharkiv Oblast,Ukraine,1166.0,49.0,471.0
2020-06-04,Kherson Oblast,Ukraine,179.0,3.0,161.0
2020-06-04,Khmelnytskyi Oblast,Ukraine,497.0,11.0,276.0
2020-06-04,Kiev,Ukraine,3210.0,69.0,849.0
2020-06-04,Kiev Oblast,Ukraine,1673.0,37.0,472.0
2020-06-04,Kirov Oblast,Russia,1967.0,17.0,1076.0
2020-06-04,Kirovohrad Oblast,Ukraine,526.0,26.0,409.0
2020-06-04,Kochi,Japan,74.0,3.0,71.0
2020-06-04,Komi Republic,Russia,1455.0,25.0,816.0
2020-06-04,Kostroma Oblast,Russia,842.0,11.0,435.0
2020-06-04,Krasnodar Krai,Russia,4148.0,40.0,3006.0
2020-06-04,Krasnoyarsk Krai,Russia,4795.0,46.0,1363.0
2020-06-04,Kumamoto,Japan,47.0,3.0,44.0
2020-06-04,Kurgan Oblast,Russia,259.0,0.0,148.0
2020-06-04,Kursk Oblast,Russia,3272.0,15.0,1596.0
2020-06-04,Kyoto,Japan,358.0,18.0,331.0
2020-06-04,La Guajira,Colombia,65.0,4.0,31.0
2020-06-04,La Libertad,Peru,5392.0,220.0,0.0
2020-06-04,La Rioja,Spain,4054.0,362.0,3107.0
2020-06-04,Lambayeque,Peru,9440.0,621.0,0.0
2020-06-04,Lazio,Italy,7764.0,750.0,4260.0
2020-06-04,Leningrad Oblast,Russia,3034.0,15.0,1829.0
2020-06-04,Liaoning,Mainland China,149.0,2.0,147.0
2020-06-04,Liguria,Italy,9772.0,1479.0,7899.0
2020-06-04,Lima,Peru,108680.0,2019.0,0.0
2020-06-04,Lipetsk Oblast,Russia,2388.0,8.0,835.0
2020-06-04,Lombardia,Italy,89526.0,16201.0,53101.0
2020-06-04,Loreto,Peru,5757.0,300.0,0.0
2020-06-04,Los Lagos,Chile,926.0,13.0,0.0
2020-06-04,Los Rios,Chile,379.0,8.0,0.0
2020-06-04,Louisiana,US,41562.0,2883.0,0.0
2020-06-04,Luhansk Oblast,Ukraine,51.0,0.0,41.0
2020-06-04,Lviv Oblast,Ukraine,1915.0,62.0,490.0
2020-06-04,Macau,Macau,45.0,0.0,45.0
2020-06-04,Madre de Dios,Peru,600.0,8.0,0.0
2020-06-04,Madrid,Spain,69236.0,8691.0,40736.0
2020-06-04,Magadan Oblast,Russia,271.0,3.0,203.0
2020-06-04,Magallanes,Chile,1069.0,19.0,0.0
2020-06-04,Magdalena,Colombia,706.0,44.0,275.0
2020-06-04,Maine,US,2446.0,95.0,0.0
2020-06-04,Manitoba,Canada,298.0,7.0,284.0
2020-06-04,Maranhao,Brazil,40629.0,1062.0,0.0
2020-06-04,Marche,Italy,6738.0,988.0,4447.0
2020-06-04,Mari El Republic,Russia,1933.0,13.0,1582.0
2020-06-04,Martinique,France,200.0,14.0,98.0
2020-06-04,Maryland,US,55858.0,2668.0,0.0
2020-06-04,Massachusetts,US,102063.0,7201.0,0.0
2020-06-04,Mato Grosso,Brazil,3194.0,82.0,0.0
2020-06-04,Mato Grosso do Sul,Brazil,1925.0,20.0,0.0
2020-06-04,Maule,Chile,1732.0,21.0,0.0
2020-06-04,Mayotte,France,2058.0,25.0,1523.0
2020-06-04,Mecklenburg-Vorpommern,Germany,763.0,20.0,722.0
2020-06-04,Melilla,Spain,122.0,2.0,125.0
2020-06-04,Meta,Colombia,983.0,10.0,922.0
2020-06-04,Metropolitana,Chile,95890.0,1034.0,0.0
2020-06-04,Mexico,Mexico,17158.0,1475.0,13259.0
2020-06-04,Michigan,US,58241.0,5595.0,0.0
2020-06-04,Michoacan,Mexico,2213.0,206.0,1596.0
2020-06-04,Mie,Japan,45.0,1.0,44.0
2020-06-04,Minas Gerais,Brazil,13034.0,323.0,0.0
2020-06-04,Minnesota,US,26273.0,1126.0,0.0
2020-06-04,Mississippi,US,16560.0,794.0,0.0
2020-06-04,Missouri,US,14438.0,795.0,0.0
2020-06-04,Miyagi,Japan,88.0,1.0,87.0
2020-06-04,Miyazaki,Japan,17.0,0.0,17.0
2020-06-04,Molise,Italy,436.0,23.0,288.0
2020-06-04,Montana,US,539.0,17.0,0.0
2020-06-04,Montserrat,UK,11.0,1.0,10.0
2020-06-04,Moquegua,Peru,561.0,2.0,0.0
2020-06-04,Mordovia Republic,Russia,2051.0,14.0,1016.0
2020-06-04,Morelos,Mexico,1491.0,288.0,958.0
2020-06-04,Moscow,Russia,189214.0,2749.0,94715.0
2020-06-04,Moscow Oblast,Russia,41958.0,534.0,9877.0
2020-06-04,Murcia,Spain,1613.0,148.0,2180.0
2020-06-04,Murmansk Oblast,Russia,3375.0,7.0,2401.0
2020-06-04,Mykolaiv Oblast,Ukraine,295.0,7.0,182.0
2020-06-04,Nagano,Japan,75.0,0.0,71.0
2020-06-04,Nagasaki,Japan,17.0,1.0,16.0
2020-06-04,Nara,Japan,92.0,2.0,89.0
2020-06-04,Narino,Colombia,1346.0,57.0,313.0
2020-06-04,Navarra,Spain,5265.0,490.0,3905.0
2020-06-04,Nayarit,Mexico,695.0,78.0,412.0
2020-06-04,Nebraska,US,15139.0,187.0,0.0
2020-06-04,Nenets Autonomous Okrug,Russia,75.0,0.0,15.0
2020-06-04,Nevada,US,9129.0,430.0,0.0
2020-06-04,New Brunswick,Canada,136.0,1.0,120.0
2020-06-04,New Caledonia,France,20.0,0.0,18.0
2020-06-04,New Hampshire,US,4876.0,273.0,0.0
2020-06-04,New Jersey,US,162923.0,11970.0,0.0
2020-06-04,New Mexico,US,8353.0,383.0,0.0
2020-06-04,New South Wales,Australia,3110.0,48.0,2714.0
2020-06-04,New York,US,375133.0,30174.0,0.0
2020-06-04,Newfoundland and Labrador,Canada,261.0,3.0,256.0
2020-06-04,Niedersachsen,Germany,12232.0,607.0,10900.0
2020-06-04,Niigata,Japan,82.0,0.0,81.0
2020-06-04,Ningxia,Mainland China,75.0,0.0,75.0
2020-06-04,Nizhny Novgorod Oblast,Russia,11169.0,122.0,4451.0
2020-06-04,Nordrhein-Westfalen,Germany,38297.0,1611.0,35100.0
2020-06-04,Norte de Santander,Colombia,134.0,14.0,99.0
2020-06-04,North Carolina,US,32075.0,1006.0,0.0
2020-06-04,North Dakota,US,2706.0,66.0,0.0
2020-06-04,North Ossetia - Alania Republic,Russia,3151.0,57.0,2536.0
2020-06-04,Northern Mariana Islands,US,26.0,16.0,0.0
2020-06-04,Northern Territory,Australia,29.0,0.0,29.0
2020-06-04,Northwest Territories,Canada,5.0,0.0,5.0
2020-06-04,Nova Scotia,Canada,1058.0,61.0,995.0
2020-06-04,Novgorod Oblast,Russia,1546.0,8.0,426.0
2020-06-04,Novosibirsk Oblast,Russia,3226.0,36.0,1262.0
2020-06-04,Nuble,Chile,1372.0,24.0,0.0
2020-06-04,Nuevo Leon,Mexico,1725.0,105.0,1180.0
2020-06-04,Nunavut,Canada,0.0,0.0,0.0
2020-06-04,OHiggins,Chile,967.0,21.0,0.0
2020-06-04,Oaxaca,Mexico,1883.0,205.0,1225.0
2020-06-04,Odessa Oblast,Ukraine,933.0,18.0,290.0
2020-06-04,Ohio,US,37282.0,2340.0,0.0
2020-06-04,Oita,Japan,60.0,1.0,58.0
2020-06-04,Okayama,Japan,25.0,0.0,25.0
2020-06-04,Okinawa,Japan,145.0,6.0,137.0
2020-06-04,Oklahoma,US,6907.0,344.0,0.0
2020-06-04,Omsk Oblast,Russia,1540.0,18.0,566.0
2020-06-04,Ontario,Canada,30946.0,2436.0,23653.0
2020-06-04,Oregon,US,4474.0,159.0,0.0
2020-06-04,Orel Oblast,Russia,2528.0,28.0,1363.0
2020-06-04,Orenburg Oblast,Russia,2141.0,8.0,1276.0
2020-06-04,Osaka,Japan,1783.0,84.0,1617.0
2020-06-04,P.A. Bolzano,Italy,2598.0,292.0,2194.0
2020-06-04,P.A. Trento,Italy,4433.0,464.0,3762.0
2020-06-04,Pais Vasco,Spain,13527.0,1424.0,16160.0
2020-06-04,Para,Brazil,48049.0,3416.0,0.0
2020-06-04,Paraiba,Brazil,17579.0,438.0,0.0
2020-06-04,Parana,Brazil,5820.0,215.0,0.0
2020-06-04,Pasco,Peru,512.0,11.0,0.0
