MAL_ID,Genre
35625,Game
35625,Magic
35625,Music
35626,Action
35626,Adventure
35626,Demons
35626,Romance
35626,Martial Arts
35626,Fantasy
35627,Drama
35627,Historical
35627,Music
35627,Romance
35627,Shoujo
35628,Drama
35628,Historical
35628,Music
35628,Romance
35628,Shoujo
35629,Drama
35629,Ecchi
35629,Romance
35631,Comedy
35631,Parody
35632,Comedy
35632,Parody
35633,Adventure
35633,Fantasy
35635,Action
35635,Game
35635,Music
35635,Fantasy
35639,Slice of Life
35639,Drama
35639,Romance
35639,School
35641,Adventure
35641,Comedy
35641,Kids
35641,Magic
35642,Cars
35642,Kids
35643,Game
35643,Kids
35643,Magic
35643,Fantasy
35645,Harem
35645,Music
35645,Comedy
35645,Romance
35645,Shoujo
35648,Parody
35650,Adventure
35650,Romance
35650,Martial Arts
35650,Fantasy
35651,Music
35652,Comedy
35652,Parody
35652,Supernatural
35652,Seinen
35654,Action
35654,Music
35656,Mystery
35656,Comedy
35656,Kids
35656,Fantasy
35658,Comedy
35658,Sports
35658,Shounen
35663,Music
35663,Kids
35666,Music
35666,Kids
35667,Music
35668,Kids
35668,Music
35669,Music
35669,Kids
35670,Music
35670,Kids
35671,Music
35671,Kids
35672,Adventure
35672,Comedy
35672,Slice of Life
35673,Adventure
35673,Comedy
35673,Slice of Life
35674,Adventure
35674,Historical
35674,Drama
35676,Action
35676,Adventure
35676,Demons
35676,Drama
35676,Fantasy
35676,Horror
35676,Magic
35676,Supernatural
35677,Drama
35677,Music
35677,School
35678,Music
35678,Drama
35678,School
35680,Unknown
35681,Unknown
35682,Unknown
35683,Unknown
35684,Action
35684,Fantasy
35686,Comedy
35686,Seinen
35691,Action
35691,Mecha
35691,Military
35691,Sci-Fi
35691,Space
35694,Adventure
35695,Kids
35695,Fantasy
35696,Kids
35697,Kids
35697,Magic
35698,Sports
35698,Kids
35699,Kids
35700,Kids
35701,Kids
35702,Comedy
35703,Kids
35703,Supernatural
35704,Comedy
35704,Music
35704,Parody
35706,Drama
35706,Fantasy
35707,Music
35707,Dementia
35708,Unknown
35709,Dementia
35709,Supernatural
35710,Comedy
35710,Kids
35712,Harem
35712,Comedy
35712,Romance
35712,Ecchi
35712,School
35714,Dementia
35714,Horror
35714,Supernatural
35716,Action
35716,Police
35720,Slice of Life
35720,Seinen
35721,Unknown
35722,Unknown
35723,Unknown
35726,Hentai
35727,Hentai
35730,Military
35730,Sci-Fi
35730,Space
35730,Comedy
35730,Parody
35732,Music
35732,Dementia
35734,Music
35735,Music
35737,Action
35737,Sci-Fi
35737,Mystery
35737,Psychological
35737,Mecha
35737,Seinen
35739,Comedy
35739,Parody
35740,Adventure
35740,Fantasy
35740,Kids
35745,Comedy
35745,Parody
35745,School
35746,Comedy
35746,Drama
35746,Romance
35746,School
35746,Shounen Ai
35746,Slice of Life
35746,Supernatural
35746,Yaoi
35747,Kids
35749,Fantasy
35752,Music
35752,Psychological
35756,Slice of Life
35756,Comedy
35757,Adventure
35757,Fantasy
35759,Action
35759,Sci-Fi
35759,Space
35759,Mecha
35759,Seinen
35760,Action
35760,Military
35760,Mystery
35760,Super Power
35760,Drama
35760,Fantasy
35760,Shounen
35770,Slice of Life
35770,Magic
35770,Romance
35773,Comedy
35774,Music
35776,Action
35776,Fantasy
35776,Magic
35776,Mystery
35777,Kids
35778,Music
35780,Hentai
35780,Demons
35781,Hentai
35782,Music
35782,Kids
35783,Kids
35783,Music
35784,Music
35784,Kids
35785,Music
35785,Kids
35786,Music
35788,Ecchi
35788,School
35788,Shounen
35789,Comedy
35789,Drama
35789,Shounen
35789,Sports
35790,Action
35790,Adventure
35790,Drama
35790,Fantasy
35798,Action
35798,Drama
35798,Mystery
35798,Police
35799,Action
35799,Adventure
35800,Sci-Fi
35800,Adventure
35800,Music
35805,Slice of Life
35805,Comedy
35806,Sports
35806,Shounen
35809,Music
35814,Fantasy
35815,Mystery
35815,Psychological
35815,Supernatural
35815,Seinen
35817,Comedy
35818,Slice of Life
35821,Comedy
35821,Seinen
35823,Comedy
35823,Vampire
35823,Fantasy
35823,School
35823,Seinen
35827,Hentai
35828,Slice of Life
35828,Comedy
35828,Supernatural
35834,Action
35834,Drama
35834,Historical
35834,Military
35834,Samurai
35835,Action
35835,Sci-Fi
35835,Drama
35838,Adventure
35838,Mystery
35838,Sci-Fi
35838,Slice of Life
35839,Adventure
35839,Comedy
35839,Drama
35840,Sci-Fi
35842,Action
35842,Comedy
35842,Dementia
35842,Mecha
35842,Parody
35842,Sci-Fi
35843,Action
35843,Comedy
35843,Historical
35843,Parody
35843,Samurai
35843,Sci-Fi
35843,Shounen
35847,Action
35847,Sci-Fi
35847,Mecha
35848,Action
35848,Mecha
35848,Sci-Fi
35848,Super Power
35849,Action
35849,Drama
35849,Mecha
35849,Romance
35849,Sci-Fi
35851,Drama
35851,Fantasy
35853,Action
35853,Sci-Fi
35853,Adventure
35854,Action
35854,Sci-Fi
35854,Adventure
35855,Action
35855,Sci-Fi
35855,Adventure
35857,Action
35857,Adventure
35857,Comedy
35857,Mystery
35857,Seinen
35858,Slice of Life
35859,Comedy
35859,Parody
35860,Slice of Life
35860,Comedy
35860,Romance
35860,School
35860,Shounen
35868,Action
35868,School
35880,Comedy
35880,Sports
35880,Drama
35880,Shounen
35883,Slice of Life
35883,Comedy
35889,Action
35889,Mystery
35890,Comedy
35891,Hentai
35901,Action
35901,Mystery
35901,Comedy
35901,Police
35901,Shounen
35905,Comedy
35905,Game
35905,Slice of Life
35909,Adventure
35909,Comedy
35909,Slice of Life
35909,Super Power
35910,Action
35910,Kids
35910,Sci-Fi
35912,Adventure
35912,Kids
35912,Sports
35913,Adventure
35913,Kids
35914,Comedy
35920,Slice of Life
35921,Action
35921,Police
35921,Kids
35921,Drama
35923,Slice of Life
35923,Comedy
35926,Hentai
35928,Action
35928,Drama
35928,Romance
35928,Seinen
35928,Supernatural
35928,Vampire
35931,Hentai
35932,Drama
35933,Adventure
35935,Music
35935,Dementia
35936,Hentai
35946,Action
35946,Adventure
35946,Supernatural
35946,Magic
35946,Fantasy
35946,Shounen
35949,Action
35949,Military
35949,Sci-Fi
35949,Space
35949,Drama
35949,Mecha
35952,Action
35952,Horror
35952,Demons
35952,Supernatural
35956,Adventure
35956,Fantasy
35957,Comedy
35957,Slice of Life
35958,Music
35960,Comedy
35960,Romance
35960,School
35962,Kids
35962,Music
35963,Comedy
35964,Action
35964,Drama
35964,Historical
35964,Martial Arts
35965,Fantasy
35965,Magic
35968,Comedy
35968,Romance
35968,Slice of Life
35971,Music
35971,Comedy
35971,School
35972,Action
35972,Adventure
35972,Comedy
35972,Magic
35972,Fantasy
35972,Shounen
35974,Music
35975,Slice of Life
35976,Slice of Life
35978,Music
35979,Music
35980,Music
35980,Slice of Life
35981,Slice of Life
35982,Action
35982,Sci-Fi
35982,Mecha
35983,Slice of Life
35983,Sports
35984,Action
35984,Comedy
35984,Drama
35984,Magic
35984,Super Power
35985,Comedy
35985,Slice of Life
35988,Adventure
35988,Comedy
35988,Romance
35988,Fantasy
35992,Kids
35994,Adventure
35994,Horror
35994,Psychological
35994,Thriller
35996,Romance
35996,Sci-Fi
35997,Fantasy
35997,Magic
35997,School
35999,Action
35999,Adventure
35999,Magic
35999,Fantasy
36000,Sci-Fi
36000,Adventure
36000,Space
36000,Fantasy
36001,Seinen
36001,Slice of Life
36002,Comedy
36002,Historical
36003,Comedy
36003,Horror
36003,Kids
36003,Supernatural
36005,School
36006,School
36009,Sports
36010,Hentai
36015,Action
36015,Adventure
36015,Comedy
36015,Fantasy
36015,Martial Arts
36015,Shounen
36016,Kids
36016,Fantasy
36018,Game
36018,Parody
36021,Unknown
36022,Action
36022,Game
36022,Shounen
36023,Action
36023,Fantasy
36023,Supernatural
36027,Mystery
36027,Dementia
36027,Horror
36027,Supernatural
36027,Drama
36027,School
36028,Action
36028,Adventure
36028,Historical
36028,Seinen
36029,Adventure
36029,Demons
36029,Fantasy
36029,Shounen
36029,Supernatural
36030,Comedy
36030,Parody
36032,Supernatural
36032,Drama
36032,Romance
36033,Hentai
36036,Action
36036,Adventure
36036,Kids
36037,Action
36037,Comedy
36037,Ecchi
36037,School
36038,Game
36038,Comedy
36038,Romance
36039,Action
36039,Sci-Fi
36040,Sci-Fi
36040,Adventure
36040,Fantasy
36040,Shounen
36043,Game
36043,Comedy
36043,Romance
36049,Slice of Life
36049,Comedy
36049,Shounen
36050,Music
36050,Comedy
36051,Hentai
36052,Hentai
36055,Music
36055,Kids
36056,Music
36057,Music
36057,Kids
36061,Music
36062,Music
36062,Sports
36063,Music
36064,Action
36064,Fantasy
36065,Music
36066,Music
36067,Music
36069,Music
36070,Music
36071,Music
36072,Music
36073,Comedy
36074,Music
36077,Action
36077,Space
36077,Mecha
36077,Military
36077,Music
36077,Sci-Fi
36078,Music
36079,Music
36080,Music
36081,Music
36082,Music
36083,Game
36083,Psychological
36084,Music
36085,Music
36086,Music
36087,Music
36088,Music
36089,Music
36090,Music
36091,Music
36092,Music
36093,Music
36094,Fantasy
36094,Seinen
36094,Slice of Life
36095,Music
36096,Music
36096,Dementia
36097,Slice of Life
36097,Fantasy
36098,Drama
36099,Kids
36099,Fantasy
36101,Music
36102,Music
36103,Music
36104,Drama
36106,Action
36106,Horror
36106,Supernatural
36106,Drama
36106,Fantasy
36107,Kids
36108,Comedy
36108,Slice of Life
36109,Hentai
36111,Music
36112,Game
36112,Slice of Life
36113,Music
36114,Music
36115,Dementia
36115,Music
36116,Music
36117,Music
36117,Dementia
36118,Sports
36119,Comedy
36119,Sports
36119,Fantasy
36121,Harem
36121,Hentai
36122,Hentai
36124,Mystery
36124,Comedy
36124,Horror
36124,Demons
36124,Psychological
36124,Supernatural
36124,Drama
36124,Thriller
36124,School
36125,Music
36127,Historical
36127,Drama
36129,Kids
36129,Music
36130,Music
36130,Historical
36130,Samurai
36132,Comedy
36132,Parody
36135,Demons
36135,Horror
36135,Parody
36136,Music
36136,Space
36137,Hentai
36139,Historical
36139,Drama
36144,Action
36144,Demons
36144,Supernatural
36144,Fantasy
36145,Adventure
36145,Shoujo
36148,Adventure
36148,Comedy
36148,Fantasy
36151,Slice of Life
36152,Horror
36152,Supernatural
36155,Slice of Life
36156,Fantasy
36157,Dementia
36157,Music
36157,Sports
36158,Music
36158,Dementia
36159,Music
36160,Action
36160,Comedy
36160,Romance
36160,Fantasy
36161,Sci-Fi
36161,Kids
36161,Martial Arts
36162,Slice of Life
36163,Fantasy
36163,Shounen
36164,Action
36164,Military
36164,Sci-Fi
36164,Slice of Life
36164,Space
36164,Comedy
36166,Sci-Fi
36166,Comedy
36167,Kids
36169,Music
36170,Music
36172,Music
36173,Music
36175,Music
36180,Music
36181,Music
36182,Dementia
36183,Music
36184,Adventure
36184,Martial Arts
36185,Magic
36185,Romance
36185,School
36186,Music
36191,Music
36194,Action
36194,Military
36194,Sci-Fi
36196,Comedy
36196,Fantasy
36196,Parody
36197,Action
36197,Sci-Fi
36197,Seinen
36197,Super Power
36198,Ecchi
36198,Romance
36198,School
36204,Music
36204,Romance
36214,Romance
36214,School
36214,Shoujo Ai
36215,Action
36215,Adventure
36215,Comedy
36215,Super Power
36215,Drama
36215,Fantasy
36215,Shounen
36220,Comedy
36220,Drama
36220,Romance
36220,School
36221,Slice of Life
36223,Slice of Life
36225,Hentai
36226,Action
36226,Comedy
36226,Historical
36228,Adventure
36228,Comedy
36228,Fantasy
36229,Music
36229,Romance
36229,Fantasy
36231,Adventure
36231,Comedy
36231,Fantasy
36232,Action
36232,Music
36232,Mecha
36233,Kids
36234,Comedy
36234,Kids
36239,Fantasy
36239,Shounen
36240,Fantasy
36240,Shounen
36241,Fantasy
36241,Shounen
36242,Fantasy
36242,Shounen
36245,Psychological
36245,School
36246,Action
36246,Game
36246,Fantasy
36248,Music
36248,Slice of Life
36248,School
36248,Seinen
36249,Music
36250,Comedy
36250,School
36250,Super Power
36252,Mystery
36252,Supernatural
36252,Romance
36252,Josei
36254,Hentai
36256,Hentai
36258,Music
36259,Comedy
36259,Kids
36259,Slice of Life
36261,Slice of Life
36261,Comedy
36261,Parody
36264,Dementia
36264,Music
36265,Kids
36265,Slice of Life
36266,Drama
36266,Horror
36266,Psychological
36266,Supernatural
36267,Comedy
36267,Mecha
36267,Sci-Fi
36267,Slice of Life
36267,Space
36269,Kids
36270,Kids
36270,School
36271,Kids
36272,Kids
36273,Kids
36273,Drama
36274,Kids
36275,Slice of Life
36275,Demons
36275,Supernatural
36275,Drama
36275,Shoujo
36278,Sci-Fi
36279,Kids
36280,Dementia
36281,Music
36286,Drama
36286,Fantasy
36287,Kids
36288,Action
36288,Game
36289,Music
36290,Action
36290,Demons
36290,Fantasy
36291,Fantasy
36292,Music
36292,Kids
36293,Music
36293,Space
36293,Kids
36294,Music
36294,Kids
36296,Comedy
36296,Sci-Fi
36296,Seinen
36296,Slice of Life
36296,Supernatural
36297,Music
36297,Sports
36298,Comedy
36298,Parody
36298,Mecha
36299,Kids
36299,Music
36300,Kids
36300,Music
36301,Kids
36301,Music
36302,Music
36302,Kids
36305,Romance
36305,School
36308,Sci-Fi
36308,Thriller
36309,Comedy
36309,School
36309,Supernatural
36310,Kids
36311,Kids
36312,Kids
36313,Kids
36313,Mecha
36313,Sci-Fi
36314,Kids
36314,Sci-Fi
36315,Kids
36316,Action
36316,Fantasy
36316,Game
36316,Sci-Fi
36317,Comedy
36317,Slice of Life
36318,Action
36318,Magic
36318,Fantasy
36318,School
36321,Kids
36322,Kids
36323,Kids
36324,Kids
36325,Kids
36326,Historical
36339,Comedy
36342,Action
36342,Comedy
36342,Mecha
36342,Military
36342,Sci-Fi
36343,Action
36343,Comedy
36343,Mecha
36343,Military
36343,Sci-Fi
36344,Action
36344,Military
36344,Sci-Fi
36344,Comedy
36344,Mecha
36345,Action
36345,Sci-Fi
36345,Adventure
36345,Fantasy
36347,Music
36347,Kids
36348,Music
36348,Kids
36349,Music
36349,Kids
36350,Music
36350,Kids
36351,Music
36351,Kids
36352,Music
36352,Kids
36353,Music
36353,Kids
36354,Music
36354,Kids
36355,Music
36355,Kids
36356,Music
36356,Kids
36357,Music
36357,Kids
36358,Music
36358,Kids
36359,Music
36359,Kids
36360,Music
36360,Kids
36361,Music
36361,Kids
36362,Music
36362,Kids
36368,Adventure
36368,Drama
36368,Fantasy
36369,Action
36369,Drama
36369,Military
36369,Sci-Fi
36369,Space
36370,Action
36370,Drama
36370,Military
36370,Sci-Fi
36370,Space
36371,Action
36371,Drama
36371,Military
36371,Sci-Fi
36371,Space
36372,Music
36372,Kids
36373,Magic
36373,Music
36374,Music
36374,Kids
36375,Music
36375,Kids
36376,Music
36376,Kids
36377,Music
36377,Kids
36378,Music
36378,Kids
36380,Kids
36380,Music
36381,Kids
36381,Music
36381,Supernatural
36382,Music
36382,Kids
36383,Music
36383,Kids
36384,Music
36384,Kids
36385,Music
36385,Kids
36386,Music
36386,Kids
36386,School
36387,Music
36387,Kids
36388,Music
36388,Kids
36389,Music
36389,Kids
36390,Kids
36390,Music
36391,Music
36391,Kids
36392,Music
36392,Kids
36393,Kids
36393,Music
36394,Music
36394,Kids
36395,Adventure
36395,Music
36395,Samurai
36396,Music
36396,Kids
36397,Sci-Fi
36397,Slice of Life
36398,Music
36398,Kids
36399,Music
36399,Kids
36400,Music
36400,Kids
36401,Music
36401,Kids
36402,Music
36402,Kids
36403,Music
36403,Kids
36404,Slice of Life
36407,Action
36407,Comedy
36407,Magic
36407,Romance
36407,Fantasy
36409,Music
36409,Comedy
36410,Kids
36411,Samurai
36411,Shounen
36418,Slice of Life
36419,Action
36419,Samurai
36419,Fantasy
36423,Action
36423,Kids
36423,Shounen
36424,Action
36424,Mystery
36425,Action
36425,Kids
36425,Shounen
36427,Action
36427,Kids
36427,Shounen
36428,Fantasy
36428,Magic
36428,Martial Arts
36428,Super Power
36429,Action
36429,Military
36429,Sci-Fi
36429,Adventure
36429,Mecha
36431,Slice of Life
36432,Action
36432,Sci-Fi
36432,Super Power
36432,Magic
36436,Action
36436,Military
36436,Sci-Fi
36436,Space
36436,Mecha
36439,Comedy
36440,Action
36440,Adventure
36440,Fantasy
36440,Game
36440,Magic
36443,Slice of Life
36444,Action
36444,Slice of Life
36444,Comedy
36444,Historical
36444,Drama
36444,Fantasy
36447,Game
36447,Fantasy
36451,Music
36455,Adventure
36455,Super Power
36455,Supernatural
36455,Romance
36455,Fantasy
36456,Action
36456,Comedy
36456,Super Power
36456,School
36456,Shounen
36458,Action
36458,Military
36458,Fantasy
36461,Hentai
36464,Comedy
36464,Slice of Life
36466,Action
36466,Adventure
36466,Comedy
36466,Drama
36468,Comedy
36468,Parody
36468,School
36470,Comedy
36470,Romance
36470,Slice of Life
36473,Music
36474,Action
36474,Game
36474,Adventure
36474,Romance
36474,Fantasy
36475,Action
36475,Fantasy
36475,Game
36475,Military
36475,Sci-Fi
36480,Action
36480,Adventure
36480,Comedy
36480,Fantasy
36480,Historical
36480,Samurai
36480,Seinen
36483,Music
36483,Shoujo
36485,Action
36485,Drama
36485,Mystery
36486,Adventure
36486,Kids
36486,Fantasy
36489,Music
36491,Action
36491,Adventure
36491,Comedy
36491,Supernatural
36491,Romance
36492,Drama
36492,Romance
36493,Music
36493,Psychological
36493,School
36494,Music
36494,Psychological
36494,Sci-Fi
36497,Action
36497,Comedy
36497,Magic
36497,Fantasy
36498,Comedy
36500,Comedy
36501,Parody
36502,Parody
36506,Kids
36506,Fantasy
36510,Action
36510,Fantasy
36511,Action
36511,Psychological
36511,Supernatural
36511,Mystery
36511,Drama
36511,Horror
36511,Seinen
36513,Slice of Life
36513,Seinen
36515,Action
36515,Super Power
36515,Magic
36516,Action
36516,Drama
36516,Romance
36516,Sci-Fi
36517,Action
36517,Martial Arts
36517,Samurai
36520,Comedy
36520,Parody
36521,Comedy
36521,Parody
36522,Action
36522,Comedy
36522,Magic
36522,Shounen Ai
36522,Supernatural
36524,Action
36524,Super Power
36524,Magic
36525,Drama
36525,Psychological
36528,Sci-Fi
36528,Romance
36528,School
36529,Music
36530,Kids
36531,Action
36531,Sci-Fi
36531,Kids
36531,Mecha
36536,Music
36536,Slice of Life
36536,School
36537,Music
36537,Slice of Life
36537,School
36538,Demons
36538,Drama
36538,Shoujo
36538,Slice of Life
36538,Supernatural
36539,Comedy
36539,Romance
36539,School
36542,Sci-Fi
36542,Romance
36543,Comedy
36543,Parody
36543,Super Power
36544,Action
36544,Comedy
36544,Supernatural
36545,Comedy
36545,Historical
36545,Supernatural
36545,Romance
36548,Psychological
36548,Supernatural
36548,Drama
36548,Mystery
36548,Seinen
36549,Adventure
36549,Fantasy
36549,Kids
36550,Kids
36550,Parody
36551,Adventure
36551,Fantasy
36551,Kids
36552,Sci-Fi
36552,Comedy
36552,Kids
36553,Comedy
36556,Action
36556,Comedy
36556,Historical
36556,Samurai
36556,Shounen
36559,Demons
36559,Kids
36560,Comedy
36560,Romance
36560,Ecchi
36560,School
36561,Action
36561,Adventure
36561,Demons
36561,Fantasy
36563,Action
36563,Sci-Fi
36563,Slice of Life
36563,Sports
36563,Drama
36564,Slice of Life
36564,Comedy
36565,Comedy
36565,Drama
36565,Shounen
36565,Sports
36566,Comedy
36566,Seinen
36569,Comedy
36569,Parody
36571,Action
36571,Sci-Fi
36571,Adventure
36571,Mecha
36571,Shounen
36572,Kids
36573,Kids
36574,Fantasy
36575,Fantasy
36577,Fantasy
36578,Romance
36579,Comedy
36580,Slice of Life
36581,Comedy
36582,Slice of Life
36583,Samurai
36584,Slice of Life
36585,Drama
36586,Drama
36587,Adventure
36587,Fantasy
36588,Comedy
36588,Music
36588,Parody
36588,School
36591,Kids
36591,Fantasy
36592,Action
36592,Drama
36592,Shounen
36593,Action
36593,Magic
36593,Fantasy
36593,Shoujo
36594,Music
36595,Music
36596,Music
36597,Music
36598,Music
36599,Music
36600,Music
36601,Music
36602,Music
36603,Music
36604,Music
36605,Music
36606,Music
36607,Music
36608,Music
36611,Comedy
36613,Music
36616,Action
36616,Slice of Life
36616,Comedy
36616,Supernatural
36618,Kids
36618,Magic
36619,Action
36619,Adventure
36619,Comedy
36619,Parody
36619,Fantasy
36620,Comedy
36620,Kids
36621,Kids
36621,Music
36622,Slice of Life
36623,Police
36624,Game
36624,Comedy
36625,Action
36625,Mystery
36625,Horror
36625,Supernatural
36625,Seinen
36626,Slice of Life
36626,Comedy
36629,Slice of Life
36629,Comedy
36629,School
36629,Shoujo
36630,Music
36631,Music
36632,Comedy
36632,Ecchi
36632,Romance
36633,Sci-Fi
36633,Harem
36633,Comedy
36633,Romance
36633,Mecha
36633,School
36636,Action
36636,Comedy
36637,Game
36637,Fantasy
36638,Fantasy
36638,Game
36639,Fantasy
36639,Game
36640,Game
36640,Magic
36641,Fantasy
36641,Game
36642,Game
36642,Music
36642,Fantasy
36643,Game
36643,Music
36643,Fantasy
36644,Adventure
36644,Mystery
36644,Historical
36644,Romance
36644,Martial Arts
36644,Shounen
36646,Game
36646,Comedy
36649,Action
36649,Adventure
36649,Drama
36649,Shoujo
36652,Adventure
36652,Music
36652,Comedy
36652,Drama
36652,School
36652,Seinen
36653,Sports
36653,Drama
36653,School
36654,Slice of Life
36654,Comedy
36654,Historical
36654,Demons
36654,Supernatural
36655,Action
36655,Historical
36655,Martial Arts
36656,Fantasy
36656,Kids
36657,Kids
36657,Fantasy
36661,Action
36661,Adventure
36661,Fantasy
36662,Drama
36662,Game
36662,Seinen
36664,Comedy
36666,Sci-Fi
36666,Adventure
36666,Kids
36667,Music
36667,Kids
36668,Kids
36668,Music
36669,Music
36670,Dementia
36670,Music
36671,Music
36672,Music
36673,Music
36674,Music
36675,Music
36676,Music
36677,Music
36678,Music
36679,Music
36680,Music
36683,Comedy
36684,Music
36685,Music
36686,Magic
36686,Fantasy
36688,Action
36688,Demons
36688,Ecchi
36688,Fantasy
36688,Harem
36688,Romance
36689,Hentai
36692,Sci-Fi
36692,Music
36692,Slice of Life
36692,Comedy
36699,Drama
36700,Kids
36700,Fantasy
36701,Unknown
36702,Action
36702,Drama
36702,Fantasy
36702,Shounen
36702,Super Power
36704,Comedy
36704,Drama
36704,School
36704,Slice of Life
36704,Sports
36705,Drama
36705,Romance
36712,Fantasy
36712,Parody
36714,Comedy
36714,Parody
36715,Sci-Fi
36715,Comedy
36715,Parody
36716,Music
36718,School
36718,Supernatural
36719,Comedy
36720,Harem
36720,Hentai
36720,Supernatural
36720,Fantasy
36721,Hentai
36721,School
36722,Action
36722,Adventure
36722,Fantasy
36722,Magic
36722,Mystery
36722,School
36722,Supernatural
36724,Slice of Life
36724,Comedy
36725,Music
36726,Comedy
36726,Ecchi
36726,Harem
36726,Romance
36726,Shounen
36726,Supernatural
36727,Kids
36728,Slice of Life
36729,Action
36729,Historical
36729,Supernatural
36729,Drama
36729,Magic
36729,Fantasy
36730,Comedy
36730,Kids
36730,Sci-Fi
36730,Shounen
36731,Drama
36732,Action
36732,Fantasy
36732,Historical
36732,Martial Arts
36734,Dementia
36735,Comedy
36735,Music
36735,Samurai
36736,Comedy
36736,Kids
36737,Hentai
36740,Action
36740,Sci-Fi
36740,Kids
36742,Comedy
36742,Josei
36743,Slice of Life
36744,Slice of Life
36745,Slice of Life
36746,Slice of Life
36747,Slice of Life
36748,Adventure
36749,Music
36750,Dementia
36750,Ecchi
36752,Music
36753,Music
36753,Shounen Ai
36754,Demons
36754,Drama
36754,Romance
36754,Supernatural
36755,Hentai
36756,Comedy
36756,Historical
36757,Fantasy
36757,Magic
36757,Music
36759,Adventure
36759,Kids
36759,Space
36760,Space
36761,Comedy
36761,Parody
36762,Action
36762,Adventure
36762,Mystery
36762,Horror
36762,Thriller
36762,Fantasy
36763,Music
36764,Music
36764,Space
36765,Music
36765,Sci-Fi
36766,Music
36766,Sci-Fi
36767,Music
36771,Action
36771,Comedy
36771,Romance
36774,Sci-Fi
36774,Parody
36775,Drama
36775,Romance
36775,Slice of Life
36777,Comedy
36777,Fantasy
36778,Music
36780,Music
36781,Music
36782,Sci-Fi
36782,Music
36783,Action
36783,Military
36783,School
36784,Slice of Life
36784,Comedy
36789,Comedy
36789,Fantasy
36790,Fantasy
36791,Fantasy
36792,Comedy
36792,Drama
36792,Ecchi
36792,Romance
36793,Romance
36793,School
36793,Shoujo
36796,Mystery
36796,Comedy
36796,Supernatural
36796,Vampire
36797,Comedy
36797,Fantasy
36798,Drama
36798,Fantasy
36798,Magic
36798,Slice of Life
36799,Slice of Life
36800,Slice of Life
36800,Comedy
36800,School
36800,Shounen
36803,Action
36803,Comedy
36803,Supernatural
36803,Drama
36803,Vampire
36803,Josei
36804,Fantasy
36804,Kids
36804,Music
36805,Magic
36805,Fantasy
36806,Kids
36806,Music
36807,Kids
36807,Music
36808,Kids
36808,Music
36809,Kids
36809,Music
36810,Kids
36810,Music
36811,Kids
36811,Music
36811,Sports
36812,Kids
36812,Music
36815,Music
36815,Supernatural
36816,Action
36816,Adventure
36816,Sci-Fi
36817,Comedy
36817,Slice of Life
36818,Kids
36818,Space
36819,Kids
36819,Magic
36819,Music
36820,Kids
36820,Music
36821,Music
36821,Kids
36822,Music
36823,Comedy
36823,Historical
36823,Supernatural
36823,Romance
36824,Comedy
36824,Historical
36824,Supernatural
36824,Romance
36825,Action
36825,Adventure
36825,Comedy
36825,Fantasy
36825,Kids
36827,Mystery
36827,Comedy
36827,Super Power
36828,Action
36828,Sci-Fi
36833,Slice of Life
36833,Parody
36834,Fantasy
36834,Historical
36834,Music
36834,Romance
36835,Comedy
36836,Comedy
36838,Action
36838,Comedy
36838,Historical
36838,Parody
36838,Samurai
36838,Sci-Fi
36838,Shounen
36840,Ecchi
36840,Romance
36840,School
36841,Music
36843,Military
36843,Historical
36843,Drama
36846,Music
36846,Kids
36847,Ecchi
36847,Fantasy
36848,Harem
36848,Comedy
36848,Romance
36848,School
36849,Hentai
36851,Slice of Life
36855,Comedy
36856,Sci-Fi
36856,Adventure
36856,Police
36856,Mecha
36857,Sci-Fi
36857,Adventure
36857,Police
36857,Mecha
36858,Action
36858,Demons
36858,Fantasy
36858,Magic
36858,Supernatural
36861,Action
36861,Police
36861,Magic
36861,Fantasy
36862,Sci-Fi
36862,Adventure
36862,Mystery
36862,Drama
36862,Fantasy
36864,Comedy
36864,Josei
36864,Romance
36864,School
36865,Comedy
36866,Game
36866,Sci-Fi
36868,Comedy
36871,Action
36871,Sci-Fi
36871,Seinen
36871,Super Power
36873,Comedy
36873,Ecchi
36873,Seinen
36874,Comedy
36874,Parody
36875,Comedy
36875,Demons
36875,Ecchi
36875,Shounen
36876,Hentai
36881,Comedy
36882,Action
36882,Adventure
36882,Fantasy
36882,Harem
36883,Mecha
36884,Comedy
36884,Drama
36884,Fantasy
36884,Military
36885,Harem
36885,Comedy
36885,Romance
36885,Ecchi
36885,School
36888,Slice of Life
36889,Hentai
36890,Comedy
36890,Parody
36894,Action
36894,Sci-Fi
36894,Comedy
36895,Hentai
36896,Action
36896,Shounen
36896,Super Power
36902,Comedy
36902,Fantasy
36902,Magic
36903,Action
36903,Martial Arts
36904,Slice of Life
36904,Comedy
36905,Comedy
36905,Parody
36906,Comedy
36906,Supernatural
36907,Comedy
36910,Action
36910,Historical
36910,Supernatural
36910,Martial Arts
36910,Fantasy
36913,Comedy
36914,Comedy
36914,School
36915,Action
36915,Supernatural
36915,Magic
36915,Fantasy
36918,Music
36919,Music
36920,Music
36921,Music
36922,Music
36923,Action
36923,Comedy
36923,Super Power
36923,Magic
36923,Fantasy
36923,Shounen
36925,Music
36925,Slice of Life
36925,Sports
36927,Action
36927,Game
36927,Adventure
36927,Comedy
36927,Kids
36927,Fantasy
36932,Psychological
36932,School
36933,Hentai
36934,Action
36934,Sports
36934,Shounen
36936,Adventure
